Tweet,Cooking/Baking Event,Edible or not,Output Quality,Tweet_id
The gift that keeps on giving. I burnt a roast in my crockpot by accident and the charred aroma lingers today. #cookingfail,yes,no,NA,431060682164170752
So weird! Did you know that food cooks much faster when you turn the stove on? #CookingFail #oops,yes,no,NA,439760174124122113
“@ashberset: Good thing I like my burgers pink since I basically just ate a raw one. #cookingfail” You should open a burger restaurant.,yes,no,NA,435939708535721984
Note to self: Never spill boiling water on your hand again. Wow! #CookingFail #Pain,yes,no,NA,455158276741541888
#cookingfail Salt is not a good substitute for caster sugar in a cheesecake. Ask me how I know New taste sensation it isn't,yes,no,NA,424444999489425408
#cookingfail not even the dog will eat the waffles! Lol,yes,no,NA,434007806212321280
I mean its in the name EASY mac #lol #cookingfail,yes,no,NA,422924192535703553
"RUN FOR YOUR LIVES, FOR WE ARE COOKING AGAIN ! #boilingbad #cookingfail",yes,no,NA,462944087273127936
"Forgot to to turn off my stove top, pan burned, house full of smoke #cookingfail",yes,no,NA,461860403329249281
Almost burned the house down for the second time lol #cookingfail,yes,no,NA,436462300053393408
"Hark! What is that distant sound? Oh, that'll be my soup exploding in the microwave. Again. #cookingfail",yes,no,NA,437675408960790528
"DAUGHTER TO MOM: This recipe calls for 2 cups of chicken broth. I have a can of chicken noodle soup, can I get it out of there? #cookingfail",yes,no,NA,455960864844046336
"I hate the electrics in this house.  Slow cooker plugged in, switched on...an hour later, cold chicken! #cookingfail",yes,no,NA,453662493768830976
so i didn't realize you are only supposed to brine chicken for 1 or 2 hours. i did mine for 24 hours. : #cookingfail,yes,no,NA,443514471970258945
Cheese graters and finger tips don't mix. Ouchy. All for some parmesan cheese. #cookingfail,yes,no,NA,456529338200907776
It's hard to cook food when the pan is on the wrong burner. #cookingfail,yes,no,NA,430857425126948864
Great . . . now I want a scone . . . and I'm out of baking powder #cookingfail,yes,no,NA,443951959939088384
Just when you thought you've mastered the art of making a lasagna.... BOOM! Burned lasagna! #lasagne #cookingfail #boilingbad #cooking,yes,no,NA,445662620256067584
"Well, at least I know my fire alarm works... #cookingfail",yes,no,NA,452268480784777216
Attempted to make my own pad thai tonight. I'm eating easy mac for dinner . Sounds about right... #cookingfail,yes,no,NA,450821714700537856
God i can't cook for shit. Even when it comes to hot pockets i fuck up. #cookingfail,yes,no,NA,460633798011416576
"That moment when you realize that you filled up the crock pot, plugged it in, and forgot to turn it on before going to bed. #cookingfail",yes,no,NA,440472178148917249
"Child just announced ""sausages at school are much nicer, they're not even burnt"" #cookingfail #notmasterchef",yes,no,NA,433306579040219136
"I've lived in the city too long, I can't figure out how to turn the oven on #therearesafetylocksonovensnow #cookingfail #Seamlessproblems",yes,no,NA,461972926560862208
Cooking spaghetti squash. Broke a knife trying to stab holes in it2 vent. I'd make a shitty assassin #cookingfail,yes,no,NA,455499521481404417
"Note to self, remember to have the butcher trim the rack of lamb #ValentinesDay #cookingfail",yes,no,NA,434465431424749569
"Oh my GOD, self, how do you fail at instant rice? #cookingfail",yes,no,NA,431943758800625665
How to make your own breadcrumbs: don't. #cookingfail,yes,no,NA,461636822422929409
Just started to make and found out I'm missing a key ingredient. D'oh! #cookingfail,yes,no,NA,424621309507555330
@valeriestranix absolutely girlfriend!! I don't remember what it's like to boil water bahahaha #CookingFail '-)),yes,no,NA,462195601942134786
There is something in my fridge I've cooked that has left a lingering REALLY  bad BO odour. From now in I'm only eating kfc. #cookingfail,yes,no,NA,456128595682156544
Why isn't the water boiling?... Because the hob isn't on! #doh #cookingfail,yes,no,NA,433676298595348480
Came home to the neighbours fire alarm merrily going off #studentcooking #studentlife #cookingfail,yes,no,NA,438029710929698816
Both @carolaskyn and I needed milk for cooking dinner tonight...neither bought milk while at the store. #CookingFail,yes,no,NA,445007509460623360
My recipe is going to be Marlon's Pancakes @SraRonchiMartin but she didnt give me any measurements so they might be gross. #cookingfail,yes,no,NA,440645303101042688
"Gah, when will I learn that putting fridge-cold potatoes into boiling water does not save time, it just makes them explode? #cookingfail",yes,no,NA,424280868090150912
It's the effort that counts @livlucas1@RebeccaMurray4 and Lucy!! #cookingfail #wehadfuntrying,yes,no,NA,446420118390972416
Aw man. My soup sucks today. #cookingfail #unsatisfyinglunch #fastday,yes,no,NA,450600790131232768
20 min and we already messed up the mummy dogs! Moving on to the next! #cookingfail,yes,no,NA,462950931605516289
How can I not have garlic? How can I call myself a cook if I don't have garlic? #cookingfail,yes,no,NA,452848802399920128
I think the worst burnt-food smells I ever experienced were peanut butter and green beans. #cookingfail,yes,no,NA,452938294893232128
I toasted a hot cross bun about 30 mins ago and I can still smell burning... #CookingFail,yes,no,NA,460534885854498816
I dont like to hear loud noises in the microwave other than popcorn #cookingfail,yes,no,NA,426499239703609345
@whathappnd it happens to me way too often too. #CookingFail,yes,no,NA,432718829710352385
"My attempt at grilled pesto chicken has left my flat rather smoky *cough, cough* #whenthingsdontgotoplan #cookingfail",yes,no,NA,461613070385946627
I am good at so many things. Making grilled cheese is not one of them. #cookingfail #burnedit,yes,no,NA,432592890481889281
well at least i know that the fire alarm in my house works #cookingfail,yes,no,NA,443398201047928832
Too busy watching Mastershout and burned my soup to the bottom of the pan...C : ) xx #cookingfail,yes,no,NA,461600781083607040
"Ok, apparently melting cacao nibs isn't possible. Or I'm doing it wrong. #CookingFail",yes,no,NA,445258725658734592
Shop bought lasagne for kids and the mans tea tonight.  #cookingfail,yes,no,NA,436198848726577152
#Cookingfail? Check - one parmesan cheese covered meezer. :(,yes,no,NA,426886606193049600
I'm just gonna eat an apple and some cheese now and wallow in my shame. #CookingFail,yes,no,NA,426476016375046144
Just set my hair on fire and put it out with my hand. #nbd #cookingfail,yes,no,NA,452229974855270400
it is hard to make x and couscous when you don’t have couscous. #cookingfail #storyofmylifeinthekitchen,yes,no,NA,440697733423169536
@ChopTedAllen what the heck is the deal when not one contestants can used their meat grinder? #cookingfail #chopped,yes,no,NA,432698631750045696
The moment where you make dinner and put it in the oven only to realize you never preheated it. #cookingfail,yes,no,NA,442095933225185280
Did you know that if you heat cottage cheese and rivita in a microwave you just get a more liquid sludge than you had before #cookingfail,yes,no,NA,425166174012579840
Quiche hasn't even been in the oven for 10 minutes and I can already tell it's going to be a disaster. #maybeonedayilllearn #cookingfail,yes,no,NA,457916624025432064
"In other news, have just burnt my finger on the gas hob. Skin now white &amp; finger feels like its about to drop off. #cookingfail",yes,no,NA,432224703940689921
So I just took the ham out of the oven that I started at 5pm #oops #burnttoacrisp #cookingfail,yes,no,NA,431256173497425920
Started to make cupcakes and then realized I am all out of oil! #CookingFail,yes,no,NA,433078236243697664
Ugh...A cooking mishap: burning skin on a hot oven. OUCH! #cookingfail,yes,no,NA,460581808862527488
Tried a new chicken recipe tonight. Smoke alarm went off earlier. #cookingfail,yes,no,NA,438820214348992512
Jim Beam a cooking whiskey does not make. #cookingfail,yes,no,NA,440141773315506176
"I have just peeled and sliced a pack of spring bulbs, thinking they were shallots. #cookingfail",yes,no,NA,439873986378629120
Went to put cinnamon into my stovetop slow cooked steel cut oats-accidentally poured a pile of rosemary leaves instead. #CookingFail #Gross!,yes,no,NA,427107825760731137
So a small fire just ruined our kitchen table... #cookingfail @alexcrouch9,yes,no,NA,431211405778620416
I got so much chili pepper in my eye while cooking tonight. I had to rinse my eyes with the shower head. It was awful. #cookingfail,yes,no,NA,443242667627925504
Pudding jigglers. Is that a thing? #Cookingfail #chocolate,yes,no,NA,426458215493029888
@megknoche hahah  just one of our MANY cooking concoctions. My mouth is on fire just thinking about that! #cookingfail #spicyAF #goodtimes,yes,no,NA,425995662019149824
Contrary to my popular belief blue cheese does not go on everything #cookingfail,yes,no,NA,437013711048679424
"Just attempted @jamieoliver's ""good old chili con carne"" and really burned the crap out of the bottom of the pot. #cookingfail",yes,no,NA,434809908157239296
Threw away crappy can opener in a fit of frustration....Over a month ago. Didn't replace it #CookingFail,yes,no,NA,443187255675338753
accidentally cut off the tip of my thumb... Knows the knife sharpener works. #cookingfail #thatwasstupid,yes,no,NA,443232460965703680
Uh oh mom burnt cookies today #cookingfail,yes,no,NA,450747382200676353
I just squirted lemon juice in my eye while cooking. How is that even possible outside of cartoons? #cookingFail #cooking #Chicago @wilw,yes,no,NA,433402905828147200
It's not even 8 am and I've already squirted about a quarter cup of olive oil straight into my face.. #cookingfail #ItalianProblems,yes,no,NA,439382300577779713
Made butternut squash risotto and it failed in comparison to the risotto from @TwoSamuels1! #cookingfail #cerealfordinner,yes,no,NA,437775645872250880
"No, I'm not a long-term smoker or auditioning for the next Geordie Shore...cutting butternut squash has dyed my hands orange! #cookingfail",yes,no,NA,448528288764682240
How much did the kids keep me and @sullibe up last night? I just failed at making Cream-o-Wheat. #CookingFail #ParentingProblems,yes,no,NA,428143641270308864
"Made a frittata, burned the frittata. #cookingfail",yes,no,NA,449316930324033536
"Why does our stove say ""Hy-Vee"" and smell so bad @tbenjamin50? #cookingfail",yes,no,NA,436593782490791936
Note to self: make sure the lid is on the shaker if you're putting cracked pepper in a sauce. Blasted peppercorns  #cookingfail,yes,no,NA,427641021648740352
"Thought I timed the slow cooker meatballs perfectly, until I realized I forgot to turn the crockpot on. #cookingfail",yes,no,NA,430066629561434113
"Every time I want to boil an egg, I have to google the how-to article. #cookingfail",yes,no,NA,456215699057160192
While my pasta was boiling I realized that the sauce was expired! #FML #CookingFail,yes,no,NA,463462745065930753
Would you ever be tempted to use soy sauce on ham and cheese tortellini?  #cookingfail #boilingbad,yes,no,NA,461291457417334784
This guy cooking on #amnorthwest is confused as hell he said braising means browning NOT it means cooking in liquid  #cookingfail,yes,no,NA,447052919511056384
2nd degree burns on my hand. #cookingfail,yes,no,NA,433031762063929345
Gets everything to make veggie lasagna. Is too tired to make veggie lasagna #cookingfail,yes,no,NA,423252285657862144
I don't know what happened to this soup. I don't think I realized how long it takes for beets to soften. #cookingfail,yes,no,NA,438116747757895680
My microwave almost caught on fire!!!!! Did u know dry oatmeal burns!!! #cookingfail,yes,no,NA,443401867540705280
Always be careful when making #burritos you never know when the flames are just gonna jump out at you #mum #cookingfail,yes,no,NA,458172797437497345
Forgot the baking soda. Is anyone really surprised? #cookingfail,yes,no,NA,435943299426172930
Made my noodles too salty...D: #cookingfail,yes,no,NA,424007444134498304
Ruined my lunch. Literally ruined it. Major #cookingfail. I shall be drinking @Nespresso Lattes for the rest of the day while I work #llblog,yes,no,NA,463808912806785024
Truly amazing how domestically challenged I am. At least I don't have a super sensitive fire alarm. #cookingfail,yes,no,NA,442371732536451072
I can't even microwave popcorn without burning it. #cookingfail #domesticfail,yes,no,NA,449678767187689472
chocolate cupcake disaster #mothersday #cookingfail,yes,no,NA,465051211503108098
Who the hell cracks an egg just putting it in a pot of water? ✋ This guy. #CookingFail #CantEvenBoilADamnEggRight,yes,no,NA,439969098903339008
Singed arm hairs is not the nicest smell #cookingfail,yes,no,NA,452858011170922496
Hi. I burned my quinoa yesterday. How was your weekend? #cookingfail #oops,yes,no,NA,440504997382737920
So we're making bets about whether our fortune cookies will shred or crumble. The answer: coming soon #disaster #cookingfail #fortunecookie,yes,no,NA,447483902232633345
Its official - I cant even boil an egg #cookingfail,yes,no,NA,458240768919212032
"Well, managed to screw up hard-boiled eggs. Yay me. #cookingfail ",yes,no,NA,460978769118101504
note to self: when making meatloaf (for the first time!) do NOT cook the meat first ... having tacos instead #cookingfail,yes,no,NA,462302734121963520
"cooking skills at an all time low with an omelette attempt...either that or I need new pans, please let it be the pans! #cookingfail",yes,no,NA,455762587872133120
i forgot i was boiling eggs and the water evaporated so my eggs exploded #CookingFail,yes,no,NA,435574776128491520
Whoops! Guess that handle wasn't heat-proof. #cookingfail,yes,no,NA,454285512883593217
I forgot that I was cooking so my kitchen is full of smoke. DX #cookingfail,yes,no,NA,443142051627278337
Pastry blender as hard boiled egg slicer? #CookingFail #JustSliceThem,yes,no,NA,455016328819396608
Hmm attempting to make cheese sauce with self raising flour... Let's see how this goes! #foodexperiment #cookingfail,yes,no,NA,462308182443163648
Oops. Forgot to put the rice on. And it's wholegrain brown rice so will take ages to cook. #cookingfail,yes,no,NA,447844347955146753
....also forgotton when I started cooking it and imagine as it's German rice it takes exactly 20mins :-/ #CookingFail,yes,no,NA,436097555093405697
Good thing I like my burgers pink since I basically just ate a raw one. #cookingfail,yes,no,NA,435936842802675712
"the fire alarms are going off, guess who's in the kitchen. Moi! :) #cookingfail",yes,no,NA,441756733120057344
"Sliced my pinkie using mandolin yesterday. Definitely still throbbing, maybe still bleeding. #ouch #cookingfail",yes,no,NA,433365388856811520
Note to self: be careful when cutting or you'll slice off part of your fake nail. #cookingfail,yes,no,NA,459538765636050944
It is kinda scary to open the oven and see flames!!!! #cookingfail,yes,no,NA,426034368755535872
Note to self read cooking instructions they are there for a reason #cookingfail,yes,no,NA,461559043455471616
I think i have salt poisoning if that is possible. i feel like a slug that has had a pot of salt poured on it. #cookingfail,yes,no,NA,433700367969550336
"Why isn't my toast ready? Because you turned on the oven instead of the grill, you goose. #cookingfail",yes,no,NA,429596290184646656
Managed to somehow flick spätzle mixture in to my coffee whilst cooking :( #cookingfail,yes,no,NA,447097981939236865
Elsa has worked out why she couldn't smell the spare ribs as they cook... They are still sat on the worktop! #cookingfail,yes,no,NA,424629306929975296
I always manage to rub my eyes after cutting a jalapeño. #cookingfail #ouch,yes,no,NA,445330975879200768
"Dammit, burned the rice. #CookingFail",yes,no,NA,432259734024884224
“@Nherrera_23: This rice came out nasty :( #CookingFail lol” shoulda let me make it lmao,yes,no,NA,423282041270976513
"Just took @Jamie_Blatz 's fish off the bbq. 14 hrs, should be just about done. #ashes #cookingfail",yes,no,NA,448461807007436801
"So it seems white sauce is something I really cannot make, but hey, I tried #cookingfail #nexttime",yes,no,NA,459067325141233664
30mins later...not close to done. Guess it can cook and Ill reheat it after my meeting.  #cookingfail,yes,no,NA,464535772528648192
Can you boil off the brown out of brown rice? Or was my rice dyed? #cookingfail,yes,no,NA,429307244606271488
Damn evil mandolin...hoping this liquid bandage will save the day!  #cookingfail,yes,no,NA,443554389555703808
One time I tried to make pineapple muffins and they came out as onion bargees #truestory #cookingfail,yes,no,NA,459783593657896960
@agentcbarton @RazzleDazzly #YouWantMeToBlowUpTheOven? #CookingFail,yes,no,NA,433641956082610176
When you're boiling water for noodles...noodles you don't have. #cookingfail,yes,no,NA,464505000178118657
"“@vikkistone: I have just peeled and sliced a pack of spring bulbs, thinking they were shallots. #cookingfail”just like an ex head chef lol",yes,no,NA,439876338120658944
Piece of plastic caught on fire now my pasta is boiling over! #cookingfail #ughhhhh,yes,no,NA,453680274652807168
When u try and make mash potato and  it goes wrong u realise u cant cook the most simplest of things  lol #cookingfail,yes,no,NA,429678823203176450
So you're meant to put water onto the dry pasta before you turn the stove ring on... #cookingfail #whatsthatburningsmell,yes,no,NA,448877087181795328
That moment when you go to serve dinner and realize you turned your crockpot on but forgot to plug it in! #cookingfail,yes,no,NA,453663111212716032
Cooking lesson learned. I though I had the stovetop on medium high. Actually had it barely on. #cookingfail,yes,no,NA,439605370541985792
Almost burned down my building today. Go me! #cookingfail #notreadytogrowup,yes,no,NA,423252167253037056
Side note: you shouldn't cut onions when you have a sinus infection. #cookingfail #homemadechili,yes,no,NA,459536875275825152
I've ruined yet another baking dish. These recipes are not specific enough. #cookingfail #howhardcanitbetomakeasalad,yes,no,NA,443558720820486145
All this time I thought I was a culinary genius…yet I failed to make a grilled cheese sandwich 3x tonight... #cookingfail,yes,no,NA,431690481718685696
It would seem I've just managed to cut my finger with the knife that I'm normally crap at using. #cookingfail #leftieproblems,yes,no,NA,446031627891015680
hours spent on a Kashmiri preparation... #cookingfail *swears to never buy frozen meat* *shelves moving to kashmir plans* and ya *weeps* :/,yes,no,NA,427396089931513857
I almost bought a 'ricer' but then I realized I don't really know what that is? #cookingfail,yes,no,NA,449687358427119616
Who needs a timer when you have a smoke alarm? #cookingfail,yes,no,NA,424371443887919104
Why do I keep burning my healthy chicken strips when I am using my own recipe?! #cookingfail,yes,no,NA,445632215272005632
Parsnip really doesn't work in a vegetable frittata #cookingfail,yes,no,NA,455981796648579072
Cracking an egg is such an elusive art! #CookingFail,yes,no,NA,451260787021979648
My brother just set off the fire alarm while making a sopapilla... #cookingfail,yes,no,NA,442842403641102337
"""Alright! Let's make the bacon butter crunch!""
.........
""We did not get bacon.""
@VanessaCWendt #cookingfail #fb",yes,no,NA,455100382457626624
Nothing stinks worse than putting sausage balls in the outside oven and then remembering them an hour later. #cookingfail #dangit,yes,no,NA,416358410087825408
Accidentally seasoned my chicken with cinnamon. #cookingfail or #genius? #thisshouldbeinteresting,yes,no,NA,393203908216373249
NEVER cook tomato based sauces in white clothes... It'll all end in tears. #cookingfail,yes,no,NA,403601042497351680
"Either labels on tins need to use bigger fonts, or I need to take my glasses shopping. #cookingfail",yes,no,NA,420989675982315520
Today's #cookingfail... Boil in the bag rice. I'm special :),yes,no,NA,408322511223652352
I put a jacket potato in the oven... a while ago. #cookingfail,yes,no,NA,396617127651598336
“@RobinWhiffing: Who knew backed potatoes were supposed to be baked not broiled #opps #cookingfail”  we are too funny,yes,no,NA,422168312915980288
Damnit. Burned the delicata squash I was cooking. Trying to do too many things at once. #cookingfail,yes,no,NA,389483222683234304
Hmm.. note to self: don't try and cook homemade Thai food ever again..... especially with curry. #GAG #cookingfail,yes,no,NA,408011715062661120
This macaroni chili thing I tried to make tastes gross. #cookingfail,yes,no,NA,420383830080364544
"In honor of my mom, we are making Mostaccioli tonight #cookingfail",yes,no,NA,409452967839158273
"Whoops, just lost all my cooked spaghetti down the sink. Completely missed the collunder. Not even been drinking either. #cookingfail",yes,no,NA,397430569078128640
"Dad told me to ""slow boil"" some potatoes. Not sure what that means but I keep telling the water to ""slow the eff down!"" #cookingfail?",yes,no,NA,398239920830963714
Having chicken nuggets and chips for tea because what I made earlier was just nasty #cookingfail,yes,no,NA,410857600029167617
"Who burnt the toast? Oh wait, there's a dish towel on fire! #cookingfail",yes,no,NA,414847386544926720
"If I had put ""Burn granola"" instead of ""Make granola"" on my to-do list, I totally could have checked something off already. #cookingfail",yes,no,NA,422100959330709504
I am the modern day Rhea from  Butterflies if anyone remembers it. #cookingfail,yes,no,NA,394541195319574528
Does this mean you had a #cookingfail recently? RT @JustCallMeNaji: I need cooking classes #sadly,yes,no,NA,393081662453456896
Tried to make my own peanut butter cups and ended up melting the measuring cup in the microwave. #cookingfail #justbuyingabagnexttime,yes,no,NA,422134416413294594
Guess who used the quesadilla maker last night and didn't put the top tortilla on? #ThisGirl It was such a mess #ApplianceFail #CookingFail,yes,no,NA,390835799782330368
A sweet potato is not the same as a yam. Only ppl who have never bought sweet potatoes say that. #gdny #cookingfail #bethany,yes,no,NA,403157173842493440
Socca 1 Brittany 0. I will conquer you one day! #CookingFail,yes,no,NA,397526051024166912
So apparently it's really easy to burn steamed rice #WhoKnew #CookingFail,yes,no,NA,388373542989201408
@bengathard @CrystalLight at least you tried and won't do it again. Don't make earl grey tea icing either #cookingfail,yes,no,NA,419494882181259265
I'm really good at putting my thumb through the cheese grater #cookingfail,yes,no,NA,400436013039747072
Note to self: Label white powders in cupboard #cookingfail,yes,no,NA,404500468832804864
Turmeric turned my mint gel nails a nasty neon yellow. #cookingfail,yes,no,NA,397367206410846208
Who burns broccoli???? #cookingfail✋✋,yes,no,NA,412732947251609600
"So it turns out that the
Chinese-5-spice&gt;nostril interface is not one that nature recommends. Who knew? #cookingFail",yes,no,NA,397829643920998400
Accidentally put turmeric in my oatmeal instead of cinnamon.  Luckily I figured it out before I ate it.  #cookingfail,yes,no,NA,387943027114663936
OMG i fed my family moldy cheese without realizing. i should NOT be allowed to cook.. #cookingfail #sadface,yes,no,NA,415913312207896577
"Ok, so Worcestershire sauce isn't the same as soya sauce :P ???? #CookingFail",yes,no,NA,406131823744663552
Can't really call the day a success until you've started a fire in the toaster oven. #CookingFail,yes,no,NA,410490034320465920
My sauce won't reduce. Boooo #cookingfail,yes,no,NA,418208790786240512
All i wanted was eggy bread and what did i cook? Burnt piece of shit!!! #CookingFail #FML,yes,no,NA,418043937098825728
I cannot believe I somehow destroyed a 13 pound turkey... #momlife #housewifelife #cookingfail,yes,no,NA,412420876689096705
@JessSeinfeld Black is the new Orange sweet potato?! #cookingfail,yes,no,NA,395013116720717825
I literally lost an entire omelet in the wall today #cookingfail #thatshowyougetants,yes,no,NA,403950520194170880
It seems you can't make yogurt by leaving milk out for hours...#cookingfail,yes,no,NA,414900849408626688
Cutting onions is not a simple as I thought. #cookingfail,yes,no,NA,412746555696095232
"@purplestar84 I think I'm ordering, since I managed to forget the stuff for not 1 but 2 dinner options. #CookingFail",yes,no,NA,400759355206688768
Toaster ovens are not good at toasting or being an oven. Their multi functionality is on par with that of the spork. #cookingfail,yes,no,NA,391126443528556544
Two failed attempts at baked potato soup. Ugh and it's my fav soup. #cookingfail,yes,no,NA,411308437243691008
How hard can it be to poach eggs in a poacher.... #cookingfail,yes,no,NA,419846042713341952
Ruined the cheese sauce coz I was showing j lily Allen videos on YouTube. Had to sieve it. #cookingfail,yes,no,NA,401442458166644736
@_Hobo94 ahahaha no my flaw was when I would try to shove my entire arm into the oven trying to take out a single pan #CookingFail,yes,no,NA,417374569989939200
@ksoud10 rememeber when @bransonkt melted grammys dish dryer in the oven at wenior seek? #cookingfail #drunkcleanup,yes,no,NA,390567704710873088
Forgot to measure the capacity of the pan before starting to make chutney. #cookingfail,yes,no,NA,394554511521374208
@bonappetit  excellent advice on the #crockpot take that meat to brown town before #crooking to avoid a #cookingfail,yes,no,NA,421726118597505025
Ang alat!!!! #pastabolognesefail #cookingfail waaah!,yes,no,NA,418000904139186176
I'm just gunna stick to mac n cheese when I go to college. #cookingfail,yes,no,NA,421091132286570496
Never drop a pan of cooking bacon #cookingfail #lifelessons,yes,no,NA,419543324945829888
@meghan_hurley @kristynease And I have a frozen yet microwaveable entree : ( #cookingfail,yes,no,NA,387585369476050944
Burnt the top of my fingers making lunch and now burned the same fingers on the bottom side. #cookingfail #adventuresinclumsiness,yes,no,NA,413495193719955456
approximately how long does it take for water to boil and should my stove smell like it's on fire #burningdownthebuilding #cookingfail,yes,no,NA,413488046470725632
Making a strata for tomorrow morning and trying to substitute ingredients like a boss. #cookingfail,yes,no,NA,415687713669398529
"had to look up what a ""parsnip"" was #cookingfail",yes,no,NA,408033834416869376
"Chili powder is the same as curry powder, right? #cookingfail",yes,no,NA,422081843161481217
Sooo I set off the fire alarm while boiling a bag of rice...And I'm pretty sure I completely failed at cutting a whole chicken #cookingfail,yes,no,NA,419306273658503168
Zested my little finger this morning #cookingfail #ouchies,yes,no,NA,399510869727789056
ugh I spent so long making homemade pretzels only to find them this morning full of mold :( #cookingfail,yes,no,NA,390100305649491968
Can tell I've not cooked in a while chicken still raw in the middle #cookingfail #lunch #health #needtofindanewlunch,yes,no,NA,420534610033123328
"That moment when you realize you got the wrong ingredients for not one, not two - but three recipes. #cookingfail #d'oh",yes,no,NA,395644888449941504
Two doobs later and my apple pie still tastes gross. #CookingFail,yes,no,NA,388544740154568705
Well it was going to be a grilled cheese and tomato soup kind of night until I scorched the soup and burned the sandwiches! #cookingfail :(,yes,no,NA,393150517557207040
"The shoeless, coatless 6yr old going door to door to borrow a tin of tomato paste is mine. Realized I had none for stew. #cookingfail",yes,no,NA,399582171402223617
and now my whole house smells like burned waffles. #cookingfail,yes,no,NA,411137979089170432
Wondered why my water wasn't boiling...turnes out I turned the wrong hot plate on #cookingfail,yes,no,NA,404891944469266432
Husband gives wife whole fish to cook. Wife has no clue. Husband home late from work. #cookingfail,yes,no,NA,387344896526278656
Guys I literally just burnt water trying to make mac n chesse. #cookingfail,yes,no,NA,413887725951926272
"@JohnRaphael that's ok, I burn toast every time I make it #cookingfail",yes,no,NA,421721866387333120
@XanderRey I think  tonight further proved why you should continue to be the sole chef in this household #cookingfail,yes,no,NA,402610054320652288
@GE_Appliances I say b chicken Alfredo #meal #CookingFail,yes,no,NA,390885334143500288
"Wow, did I flunk home ec tonight. #GradeF #CookingFAIL",yes,no,NA,393941913163685888
Just managed to squirt tomato paste down my front. #CookingFail,yes,no,NA,412659261656014848
"Add marjoram is not a recipe step, it's a crapshoot. #cookingfail",yes,no,NA,420301343551930368
"Believe it not, cleaning up a bottle of maple syrup that's shattered on the floor is as difficult as it sounds. #cookingfail",yes,no,NA,420300076821798912
Pretty sure I just ate gone off sausages :( #gonnadienow #cookingfail,yes,no,NA,387983066821844992
Do Not Overmix... Three little words that never fail to cause mass anxiety #Cooking #CookingFail #Scones #Hopeful #HowAreYouSupposedToKnow,yes,no,NA,391544805475377152
Sugar! Started making cookies and I have no eggs! #Fail Wish I knew my neighbours better! #cookingfail,yes,no,NA,417325780541407232
"There's rare steak and there's raw steak. And because I forgot that I hadn't cooked it, I definitely just ate raw steak #cookingfail",yes,no,NA,402926331471876096
"2 cups of Apple Cider, Nate... NOT 2 cups of Apple Cider Vinegar.... ugh... oops! #cookingfail",yes,no,NA,411276166691950592
How in the hell do I not have rice?! I'm asian #wtf #cookingfail,yes,no,NA,413855025367367680
One of those nights where I spent an hour cooking just to be overwhelmingly disappointed. #cookingfail,yes,no,NA,405532213745176576
Bought all the ingredients for frittata tomorrow morning...except...um..the eggs.  Urgh.  Back to the market. #cookingfail,yes,no,NA,418125590290378752
"First batch of icing failed, made toffee in the pan instead. Had to reheat just to get out of pan. On to batch number two. #cookingfail #boo",yes,no,NA,390847041649512448
"I just did that, except with mashed potato. #cookingfail (2/2)",yes,no,NA,422812912911015936
"I really fancy a boiled egg, but we don't have eggs and even if we did I don't know how to boil them. #badtimes #cookingfail",yes,no,NA,392547720256565248
Thank you wet oven mitt for causing me to burn myself and drop my toasted squash seeds all over the floor. #CookingFail,yes,no,NA,387410741512654849
"Fucking burnt dinner in my new cookware, fire department called out, and now my loft smells horrible 10 hours later. #cookingfail",yes,no,NA,417182149834309632
I may or may not have just accidentally shredded an entire potato in the garbage disposal. #CookingFail #PotatoPeeling,yes,no,NA,406125382320918528
Current Status: Dropping eggs onto the floor #FacePalm #CookingFail,yes,no,NA,407676296877989888
The bad thing about cooking using a giant gas bottle is that you don't get a warning when the gas runs out!! #cookingfail,yes,no,NA,405794959242313728
"You know how I know it's Monday? I made soup in the crock pot this morning, but never actually plugged the crock pot in... #cookingfail #doh",yes,no,NA,392416458803658752
Who knew backed potatoes were supposed to be baked not broiled #opps #cookingfail,yes,no,NA,422167599435509761
For the first time EVER tonight while cooking I burned water....*hangs head in shame* #cookingfail,yes,no,NA,400807620040065024
"Just because u bought a double batch of ingredients so u could feed everybody, doesn't mean it all fits in one pan...oops! #CookingFail",yes,no,NA,406613386148216832
So I forgot to take stuff for dinner out of the freezer. Then I ruined my plan b option...#cookingfail #itskylesturn #breakfastfordinner,yes,no,NA,420024859003863040
@rozemarie Think it's safe to call that attempt a #cookingfail!,yes,no,NA,391226686848913408
#cookingfail on white asparagus soup.  Really screwed that one up.,yes,no,NA,408403671827746816
Today I learned that pasta dough isn't quite so easy to make when @jsparatta isn't standing next to you to offer vast wisdom. #CookingFail,yes,no,NA,417053759358124032
"Slow cookers: for those days when you eat to set something for 7 hours, but you forget about it and it cooks for 10 #CookingFail",yes,no,NA,392977081836924928
I've ruined the Christmas breakfast waffles by using cream of tartar instead of baking powder! Bah! #cookingfail,yes,no,NA,415792568501166080
"Bought all the ingredients to make a chicken and leak pie, all that is except the chicken #cookingfail",yes,no,NA,391615086517030912
Did you know that burnt quinoa smells like coffee? #cookingfail,yes,no,NA,397981119280193536
A plate of cat sick with strawberries? #cookingfail,yes,no,NA,397468272771100672
Catching up with this week's #MasterchefTheProfessionals but it's not rubbing off. *shoves McCains Oven Chips in the Aga* #cookingfail,yes,no,NA,406869076536229888
