That moment when you're done putting the ingredients in the mixer and you realize you used a tbsp instead of a tsp. #bakingfail,yes,no,NA
@robynpike I would have baked cookies had I any vanilla left. Womp womp. #bakingfail,yes,no,NA
Thing I learned today: chocolate sponge recipes are no good for chocolate cupcakes. #bakingfail,yes,no,NA
"I made a chocolate Guinness cake on Monday, for St Patrick's Day. There's more than half left. #bakingfail Guinness may be best in a glass.",yes,yes,perfect
@sheenadevlin :-) thanks Sheena we are all enjoying the creative potential of our African theme! how could I forget the bagels! #BakingFail,yes,no,NA
"I invented something new last night: Irish soda cake. Or giant Irish soda scone. Either way it's not bread, but still tasty. #bakingfail",yes,yes,alt
#bakingfail  15 Apricot scones - flat as a pancake  Aaaargh !!!  Just when they had to be perfect   I need Mary Berry  :s,yes,yes,partial
Oh Gott....der Kuchen hat die Form von weiblichen Genitalien angenommen #bakingfail,no,NA,NA
"Any bakers out there? Tried to make homemade frosting, turned out the consistency of pudding. or a thin pudding. #bakingfail.",yes,yes,partial
Should of trusted my gut and just bought a cookie cake #bakingfail,yes,no,NA
Baking a cake and first got egg on my shirt....then the fn cake mix....15mn later I realized cake mix was on my fn elbow wtf #bakingfail,yes,no,NA
@bryanrichie likes my shitty oatmeal bars #bakingfail,yes,yes,CD
Looks like I'm getting up early for a do-over to contribute to tomorrow's arvo tea #bakingfail #newrecipe #tryagain,yes,no,NA
Note to self: don't put fresh baked cookies on a cutting board you used to cut onions and garlic on earlier in the evening. #bakingfail,yes,yes,partial
Top tip. Don't lean against the front of the oven and accidentally turn the oven from 170 to 300 with your bum. #bakingfail,yes,no,NA
"Choc chip banana bread. Not enough bananas --&gt; add avocado. No flour --&gt; buckwheat. In my defense, at least there was chocolate. #bakingfail",yes,yes,alt
What are the chances that my underdone cookie-topped brownie will be resurrected if I put it back in after cooling? #BakingFail,yes,no,NA
Every time I try making something new for the first time it's a disaster.  #bakingfail,yes,no,NA
I am so bad at making brownies #bakingfail,yes,no,NA
"Dumped yeast that wouldn't proof, realized during do-over I'd forgotten to feed it. #bakingfail #feelingflakey",yes,no,CD
"@BethBecomesHer_ They weren't scones, they were bisc-scones...#bakingfail",yes,yes,partial
"@taabai if your brownies pour out liquid that ISN'T icing, they are NOT done. #bakingfail",yes,yes,alt
"How does one completely screw up a Betty Crocker brownie mix? Well, grab a seat and let me tell you... #bakingfail",yes,no,NA
@GallowayChilli unfortunately not organised to have actually baked any yet! :/ #bakingfail,yes,no,NA
I have never failed at baking a home made cake...and today...I did it split when I went to take it out of the pan #bakingfail #motherfuck,yes,yes,partial
I made multiple new hammers tonight disguised as chocolate chocolate chip cookies. #BakingFail,yes,yes,partial
Tried turning a muffin recipe into a loaf recipe. Failed. It refuses to cook through and looks a mess. Very annoying. #bakingfail,yes,yes,NA
the peaches I just ate (canned in August) had more flavour than the cake I baked at school today. #bakingfail #baking102 #needsbourbon,yes,yes,partial
So tragic news.... the new muffin loaf mix is terrible NOOOOOOO #BakingFail,yes,no,NA
"To clarify, that's where I've reached in watching the series; I'm not competing...#bakingfail",no,NA,NA
@loveandoliveoil do you have peanuts? could be time for some good ol food processing to turn your #bakingfail into a #bakingwin.,yes,no,NA
FOUR jars of almond butter and not a single jar of peanut butter. #bakingfail,yes,no,NA
@GourlayJacqui At least I'm not alone :-) #bakingfail,no,NA,NA
@Natalie_1973 Oh no! It's just rubbish isn't it! #bakingfail,yes,no,NA
Stupid Pinterest I give up! Going to bed smelling of shame and peanut butter. #bakingfail #pinterestfail #peanutbutter,yes,no,NA
"I dropped my bag of icing sugar in Countdown. It exploded on me and I look like a ghost, who attracts ants #bakingfail",no,no,CD
"I have approximately 300 mini-cupcake liners, but none of regular size. #bakingfail",yes,no,NA
Having to use a cheese grater to scrape off the burnt part off cookies #bakingfail,yes,yes,partial
"Made an experimental pancakes, fig, mascarpone and white chocolate cake. And threw it in the bin after the first bite! #BakingFail",yes,no,NA
#BakingFail no homemade chocolate chip cookies today... will make em 2morro,yes,no,NA
"When making a cake filling with egg yolks in it be careful.. I just made chocolate scrambled eggs.  
#BakingFail 
#CantStopLaughing",yes,yes,partial
Scratch that. No baking soda. #bakingfail,yes,no,NA
I FORGOT THE SUGAR!! Argh. #bakingfail,yes,no,NA
"I didn't have a hand mixer or cookie sheets, among other things. #bakingfail",yes,no,NA
@MrsWilkinson1 @Car01am I do want that! Have you seen the #BakingFail pics of it? I laugh and cry all at the same time.,no,NA,NA
"Quote of the morning, ""Mom, these aren't scones....these are stones!"" #bakingfail #11yearoldfail",yes,yes,partial
"Just thought, I never did make any mince pies this year #bakingfail #dietwin",yes,no,NA
I tried to make that cream pulled candy today. The kind that melts in ur mouth. I made super sticky vanilla taffy instead. #bakingfail,yes,yes,alt
My sugar cookies came out like macaroons...#vegan #bakingfail #interesting,yes,yes,alt
@IlinaP And my coconut cake would have been better if I hadn't used old baking powder. Didn't rise. #bakingfail,yes,yes,partial
Organic GF bars: almond butter+chia seeds+oats+agave+dried cherries+macadamias+dark choc. How could that go wrong...right? #bakingfail #ooof,yes,no,NA
"Dancing in the kitchen w/Em waiting for frozen butter to thaw. #bakingfail On the upside, she's learning more about the Beatles &amp; the 80s :)",yes,no,NA
"Crap. Way to get carried away, oven. Cheesecake's toasted on top. Thank goodness for fruit topping. #bakingfail",yes,yes,partial
"Epic fail on the coffee cake last night due to a production support issue. Ok, maybe not epic, still a fail nonetheless. #bakingfail",yes,yes,partial
Burned my ganache. #bakingfail,yes,no,NA
When you accidentally use regular sugar instead of confectioners #bakingfail,yes,no,NA
"Note to self: wax paper is not oven-safe. Parchment paper, on the other hand, is. #bakingwithoutbachour #bakingfail",yes,no,NA
That awkward moment when you realise your festive marmalade needs downgrading to 'relish' #bakingfail,no,no,partial
Funny how leaving out a measly tsp of baking soda can ruin a batch of Christmas gifts. #bakingfail,yes,no,NA
Not every recipe you get off Pinterest is good  #bakingfail,yes,no,NA
Why aren't these brownies baking?! #bakingfail!,yes,no,NA
I keep decapitating my gingerbread boy #BakingFail,yes,yes,partial
How do I have every kind of chocolate chip except semi sweet? #bakingFail,yes,no,NA
Half of the Nanaimo bar crust on the kitchen floor. Merry f***ing Christmas. #bakingfail,yes,yes,partial
Apparently confectioners sugar means powdered sugar #bakingfail #whoops #fb,yes,no,NA
Apparently cake and pastry flour is not the same as regular flour. Brownie mush after an hr of baking. #bakingfail,yes,yes,partial
Turns out 6 cups of sugar does not produce the same product as 1 cup of sugar. #oops #bakingfail  #whoknew,yes,no,NA
How can stores sell out of candy canes?!? Seriously?!? Ugh! #BakingFail #NotGivingUp,yes,no,NA
Abandoned idea for making ninjabread cookies for karate teachers.  They all looked like they got their asses kicked.  #BakingFail,yes,yes,partial
@MindyBerreman remember the time you put ground mustard in pumpkin pie bc you thought it was ginger? #bakingfail #bakingmemories,yes,no,NA
Only I would screw up making brownies. #bakingfail,yes,no,NA
12 mince pies upside down on the floor #bakingfail,yes,no,NA
So happy I got to spend my first night back in Bloomington with my best friend @Santiago_Cassie #twins #bakingfail #lol,yes,no,NA
Burnt biscotti. Again.. All three batches #bakingfail,yes,no,NA
Not greasing cake pans. #bakingfail,yes,yes,partial
About to try applesauce as a sugar substitute in some sweet oatcakes #scared #bakingfail #ihopenot,yes,yes,CD
Made fudge that didn't quite work kinda toffee like so am calling it tudge or foffee #bakingfail,yes,yes,alt
Lesson learned: Don't try to thin out melted almond bark with milk and/or water. The more you know! :) #bakingfail,yes,yes,partial
"Hmm...apparently I need sour cream, or plain yogurt. I do not think vanilla yogurt will work on veggie pizza. #bakingfail",yes,no,NA
"""Oh fuck it, I'll just make a galette."" -me, upon failing to properly caramelize the sugar for my tarte tatin. #BakingFail",yes,yes,partial
"I'm making a cake. I made extra effort to get ingredients for said cake, but no effort to get the equipment to bake. #bakingfail",yes,no,NA
Granulated sugar instead of powdered sugar. #bakingfail,yes,no,NA
I've been sitting here for like an hour trying to figure out what to bake next #bakingfail #mess,yes,no,NA
"@Fleurkeeley82 hmm, me? Bake? Do you not remember the pancake cake I made for Ju??? #bakingfail xx",yes,no,NA
Just tried to make a Christmas cake without flour #bakingfail #readtherecipe,yes,no,alt
For the 1st time ever I forgot the baking powder! WTF? When did I get stupid? #bakingfail,yes,no,NA
Well fudge. You won that round.  #bakingfail,yes,no,NA
"Forgot to pre-bake my pie crust :(
#bakingfail",yes,no,NA
Tried making a German Christmas cookie.  Lets just say #bakingfail,yes,no,NA
"Somehow when writing my grocery list, I failed to notice I’m almost out of sugar. #bakingfail",yes,no,NA
I'm starting to think slice-and-bake cookie dough isn't conducive to making Blondies #bakingfail,yes,no,NA
"Do not ever buy cookie ""mix"" that only calls for butter and water and then just add butter and water WORLDS FLATTEST COOKIES #BakingFail",yes,yes,partial
Where's @olson_anna when you need her? #bakingfail,yes,no,NA
Well. 4 dozen cookies in and still not an edible cookie. I officially concede defeat. #bakingfail,yes,no,NA
Making butter this morning. Unintentionally. #bakingfail,yes,no,NA
"Just spilled cake batter all over the inside of my pre-heated oven, nice! #bakingfail #facepalm",yes,no,NA
"It's only been almost a year since I started at VisionSpark and just today, I brought in my first homemade dessert #bakingfail #sorryteam",yes,yes,CD
"my cake is a beaut but it's SO light and fluffy it's fallen apart comin out of the tin, damn. #bakingfail #edibleglueneeded @clandestinecake",yes,yes,partial
"Apparently, gluten-free cake mixes were not meant to be separated between two round pans like regular ones. #bakingfail",yes,no,NA
I don't have enough butter D: #nocookies #bakingfail,yes,no,NA
Shame it was about 5 mins overbaked :-( #bakingfail,yes,no,NA
Ooey gooey banana bread. #bakingfail,yes,no,CD
@LisaHendrix I tried that with regular potatoes but they came out squishy even after a long period /bakingfail @SarahMorgan_,yes,yes,partial
That awkward moment when you remember that you can't bake. #goodeffort #bakingfail,yes,no,NA
There's a big difference between 6 3/4 ounces and 6 3/4 cups #oops #bakingfail,yes,no,NA
@KiraElliott2 thanks! They look better than they tasted- story on the blog tomorrow. #bakingfail,yes,yes,partial
"My croissant from Cafe Rouge, Victoria station looks sorry as fuck #bakingfail",yes,yes,partial
@MisoHungry: “Who wants a pan of brownies tomorrow? The pan tilted and now they aren't perfectly even. #bakingfail” // i'm your huckleberry.,yes,yes,partial
Spoke too soon! Thought I had conquered this butter tart crusade then found 1/3 of shells were still in freezer #bakingfail,yes,no,NA
Who wants a pan of beer brownies tomorrow? The pan tilted and now they aren't perfectly even. #bakingfail,yes,yes,perfect
Note to self. When baking forgetting baking powder is just a really bad idea #bakingfail,yes,no,NA
I am the only person that could burn melting chocolate chips. Maybe I should stick with my day job #bakingfail #ineedmymom,yes,no,NA
oven turned off while baking butter biscuits. #bakingfail #inmykitchen,yes,no,NA
Recipe said: 1 tbl baking powder. I had 1.5 tsp. Made a leaden cake. Will buy baking powder and do it all over again tomorrow. #BakingFAIL,yes,no,NA
@FiveMenandALady @ShannonAnne23 @KitchenAidUSA @nfmtweets my mixer is my hands! Lol. Have never owned a mixer. #HolidayRecipes #bakingfail,yes,no,NA
"@GibIvan That in mind, I'm actually wondering how I'm gonna eat all of these... lol #bakingfail",yes,yes,CD
Lavender cupcakes taste like crunchy potpourri.  #bakingfail,yes,yes,partial
Accidentally read two tsp. of salt as 2 tbs. Salty sweet oatmeal chocolate chip cookies it is! #bakingfail (but still eating them),yes,yes,partial
My gingerbread men look like Michelin men #bakingfail,yes,yes,partial
"So apparently when breaking brownies in Alpine, you must follow the high altitude instructions #bakingfail",yes,no,NA
Forgot to take the butter out to soften :( #bakingfail,yes,no,NA
So popovers made with 100% spelt do not pop. #BakingFail,yes,no,NA
@manrajpannu Happy birthday!! I'd bake you cake but would rather send you an apple crumble made with roti-vala-atta! HA HA HA! #BakingFail,yes,no,NA
How did I manage to mess up making bread with a bread machine? #wontrise #addedyeastIswear #bakingfail,yes,no,NA
"""I think I didn't do the butter right"" as the butter oozes out of the baking scones and deepfries the bottom #bakingfail",yes,yes,partial
"So, apparently Emma bought baking trays that are too big for her oven lol. #bakingfail",yes,no,NA
Is the @ChelseaLWallace brownie-baking syndrome contagious? Because I think I have it.. #bakingfail,yes,no,NA
"so upset my homeade cookies were a fail, the chocolate morsels went missing :( #bakingfail",yes,no,NA
My deep and bizarre distrust of thermometers makes it really hard to pull off homemade marshmallows . #bakingfail,yes,no,NA
"@sellmymobile yum yum, saves me *trying* to make it, always end up burning it #bakingfail",yes,no,NA
Icing cupcakes is much harder than i thought it would be! The professional ones are worth every penny! #bakingfail,yes,yes,partial
Next time we try to make a layer cake how about we actually find a recipe that's easy to follow. #bakingfail #imsureitwillbefine,yes,no,NA
"Who would forget to put an ingredient in their baked goods &amp; not realize it until they are ready to be served? Yep, I did. #bakingfail",yes,no,NA
Amateur mistake -  poured all the sponge mixture into 1 tin instead of 2 - now cake will be crunchy outside &  squishy inside  #Bakingfail,yes,no,NA
Paul Hollywood and me were never meant to be... #bakingfail #notagoodbake #greynotred #kitchengoddess #not,yes,no,NA
How was I stupid enough to mix up cumin and cinnamon?! #bakingfail,yes,no,NA
Started to bake caramel slice only to realise that I'd given my only baking tray to @troyesivan #bakingfail @DivinaStephens,yes,no,NA
@andersonchatt @KatnichEverdeen cookie update: they habe a very unique taste and texture #BakingFail #StillNotAsBadAsKathys,yes,yes,partial
success with cheesecake brownies yet I failed at making puppy chow #bakingfail,yes,no,NA
My muffins hate me today. #bakingfail,yes,no,NA
Tried butterscotch chips in cookies. Doesn't work. Too sweet. Kids don't mind though. #bakingfail,yes,yes,partial
@jonadanao I know. Huhuhu. Inisip ko na lang at least wala pang nakasalang. Or else sunog.  #bakingfail,yes,yes,perfect
Somebody please bring me almond flour. I have all the ingredients for paleo banana bread except for that! #paleo #bakingfail,yes,no,NA
Made brownies for my team tomorrow. They're rock hard. #bakingfail,yes,no,NA
@KelBell0926 @Phiggs13 @xo_lyssanicole Hahaha #bakingfail,yes,no,NA
"I really like the idea of baking with coconut flour, but every time I'm disappointed with the texture AND flavor. #bakingfail",yes,yes,perfect
Fun tip I don't follow baking directions ever. Doesn't end well. @cakeandloaf is where it's at for my baking needs this holiday #bakingfail,yes,no,NA
I have bubbling muffins #bakingfail,yes,no,NA
Note to self: no matter how good it smells do NOT take banana bread out of oven too early #bakingfail 2nd times a charm lol,yes,no,NA
"Well, looks like it'll be a store-bought dessert for the office potluck tomorrow. #bakingfail",yes,no,NA
Last nights cooking fail...didnt have any whole milk...replaced with yog...texture is fine...tastes like cheesy feet... #BakingFail.,yes,yes,partial
Failed at a recipe for the first time! My crinkle cookies look like that have been ironed out! #baking #bakingfail,yes,yes,partial
My cake would have been brilliant. IF I hadn't fallen asleep while it was baking. #bakingfail #charredcake,yes,no,NA
"Ah yes, the wonders of whisking until something thickens. Currently I still have something the consistency of a cup of tea. #bakingfail",yes,no,NA
My macarons have stuck to the baking sheet #bakingfail,yes,yes,partial
Slightly burned biscuits due to faffing about on Twitter and forgetting they were in the oven. C : ) xx #bakingfail,yes,yes,partial
burnt the top of the banana cake #bakingfail,yes,yes,partial
"The first round was simple, yet failed...then I started in on the wine...I hope I still have guests coming over tomorrow! :) #bakingfail",yes,no,NA
made a quiche. forgot to add the cheese. so it's just an egg and broccoli pie I guess. woops. #bakingfail,yes,yes,alt
Lordy even my apple crumble went wrong tonight! #bakingfail,yes,no,NA
"Officially withdrawing my Lemon Drizzle Cake entry for the competition tomorrow, it went all kinds of wrong! #BakingFail #LeaveItToTheWife",yes,no,NA
My chocolate chip cookies have now become more of a cookie cake. #awesome #bakingfail,yes,yes,alt
"@tablet_girl also, extremely uneven icing  #bakingfail",yes,yes,partial
"Queen cakes made with flora instead of real butter are not good. Sticky &amp; dense &amp; just plain weird tasting. :( 
#dairyfree #bakingfail",yes,no,NA
"My own version of Kitchen Nightmares today. Macarons, I hate you. A lot. #bakingfail",yes,no,NA
So I just grilled my lemon cake for half an hour. I hate that oven so much right now. #bakingfail,yes,no,NA
"I didn't check the time when i put the cake in, what a idiot, now have to keep checking #bakingfail",yes,no,NA
@Jenjenjenmarie At least then I would have got some tasty bakewell! I burned myself on the oven door and dropped it. #bakingfail #needlilsis,yes,no,NA
"If you can stir bread, it isn't done yet. #bakingFail",yes,no,NA
I bought everything but apples for a homemade apple pie. #bakingfail,yes,no,NA
"Just baked 'healthy' banana muffins. They're so healthy, they won't come out of the cases?! #can'teatthem #bakingfail",yes,no,NA
"Thankful for family, friends, and the annual reminder that sometimes it's better to eat the pie and let someone else make it. #bakingfail",yes,no,NA
They look more like broccoli macaroons than pistachio. #bakingfail,yes,yes,partial
"Tried to make 100% whole wheat lemon buttermilk clover rolls, they are a little dense, taste good, and resemble bread turds. #bakingfail",yes,yes,partial
Repurposing my cardboard-esque healthy pumpkin cookies into breakfast cakes lathered in PB. #bakingfail #givemethegoodstuff,yes,yes,alt
I didn't plan ahead and now i cant use the oven again for four hours. #bakingfail,yes,no,NA
"Still sad about my macaron fail last night, anyone have any recipes that will WORK? #macaron #bakingfail",yes,no,NA
@simonrim my lemon curd for my lemon cake (your recipe) tastes like metal so I'm afraid I'm going to have to blame you. #bakingfail,yes,yes,partial
I shouldn't bake when I'm tired #bakingfail,yes,no,NA
FYI: instant oats are not the same as quick oats. #bakingfail @Quaker,yes,no,NA
"@BettyCrocker Killed a Lemon Meringue this wkend. Have lost spoons in the blender/disposal. Thanks for sharing, I feel better!  #BAKINGFAIL",yes,no,NA
Just watched last night's GBBO on iPlayer. You can't serve Mary Berry edible glue! What planet are these people on? #bakingfail #dalek,yes,no,NA
"Nigella, my chocolate cake doesn't look anything like yours. Your fault or mine? Let's let history decide. #bakingfail",yes,yes,partial
Good thing I gave up on the pastry chef plan..#bakingfail #wastedday #puffpastryfromscratch #impossible #nocake4tomorrow :( #lamebakinskills,yes,no,NA
"My cookies did not turn out right, too bad the dough tasted deeeeelicious #bakingfail #istillatesome",yes,yes,partial
Major #bakingfail. too much baking soda in the buttermilk biscuits. A slightly metallic after taste.,yes,yes,partial
Doing a Christmas baking tester batch & the electric whisk has died #bakingfail,yes,no,NA
@handmedowngrace Yes! I could not be more excited! I may not get yours out on time! I have no chocolate in the house! #bakingfail,yes,no,NA
"I am capable of many things.

Making gluten free pie crusts is apparently definitely not one of them.

#bakingfail",yes,no,NA
I burned my cookies today... Good think N likes crunchy ones! #bakingfail,yes,yes,partial
I wonder if @DanielleBean has ever made Beer Rolls without a timer before. How will I know when they're done? #bakingFAIL,yes,no,NA
Mmm under baked bread... #bakingfail,yes,no,NA
"@BritishBakeOff Unfortunately I have slack splashback, soggy rhubarb and custard bottoms! #bakingfail",yes,no,NA
Oh a PINCH of salt you say?  Not a TEASPOON?  Ohhhh okay.  #BakingFail,yes,no,NA
Attempted to bake chocolate chip cookies tonight but they came out SO skinny #hubbysaystheyregoodthough #bakingfail,yes,yes,partial
"oh dear, I have no baking powder and it's waaay too cold to go out in my legwarmers #bakingfail #carrotcakesunday",yes,no,NA
Was so excited to make caramel apple cookies until I realized that in forgot to buy the frosting for them. #bakingfail,yes,no,NA
You know u used to much butter when ur scones taste more like digestives witg dates than date scones! #bakingfail #domesticgoddess,yes,yes,alt
Remember that time I was excited to bake a fun breakfast treat &  forgot to put salt in the batter &  they came out super gross? #bakingfail,yes,no,NA
@bbleake it's like a family #Bakeoff! Am feeling the pressure!! Getting up early to practice in case it's a #bakingfail,yes,no,NA
“Butter luck next time @LnkSi: So my unsalted butter just exploded in the microwave while melting. #awkward #bakingfail”,yes,no,NA
"""Unintended Cookie Spread"" would be a great band name. #bakingfail",yes,no,NA
"If I were a superhero, fondant would be my kryptonite #bakingfail",yes,no,NA
Watching #GBBO catch up.  I made an egg custard tart once. My husband described the result as a scrambled egg pie #bakingfail,yes,yes,alt
how many batches of innocent cookies will i destroy before i finally get it right? #bakingfail #notarookieiswear,yes,no,NA
"Cookie recipe said ""makes 24"". I have 8. #bakingFail  #WhatWentWrong. #ohwell",yes,yes,partial
We shouldn't be allowed to do things @EmilyFrigeri #bakingfail #cookies #oraretheymuffins,yes,no,NA
"""That looks like a baby vomited evenly 20 times"" #bakingfail",yes,no,NA
"Lived in FL, had a muffin pan. Lived in AL, had a muffin pan. Apparently somewhere between AL and NY, it ran away...#bakingfail",yes,no,NA
In order to make a cake you have to crack a few eggs (unless you are me and you forget to even add them).  #bakingfail #oops,yes,no,NA
Apparently our loaf pan is not as big as the recipe called for. Banana bread overflow #bakingfail,yes,yes,partial
Running out of cocoa is no good at all. #bakingfail #nocookiestonight,yes,no,NA
Trying to recreate my awesome donuts but four batches later I give up :( #bakingfail #sadbelly,yes,yes,CD
@Jenlovescycling @elzrocks @accidentobizaro mmm I'm not very good. I burnt jam tarts once #bakingfail,yes,no,NA
note to self using Chef Bills expired in 2007 baking power equals huge cake fail! #bakingfail,yes,no,NA
My first batch of Christmas cookies this year just went into the garbage and that's really a piss off. #BakingFail #TryAgain,yes,no,NA
Was going to make caramel mud cake today but looked at wrong recipe and bought none of the ingredients I need #BakingFail,yes,no,NA
What do you do with undercooked bread? #bakingfail,yes,no,NA
Just thrown a batch of cookies in the compost..... #bakingfail,yes,no,NA
"Well, until the 2 yr old licked the stick of butter, the plan was to bring brownies into the office to share. #bakingfail",yes,yes,perfect
I probably should've gotten oats before making oatmeal cookies.. Looks like these will be sugar instead. #bakingfail,yes,yes,alt
Third time's the charm with Peanut Butter Icing today. #bakingfail,yes,yes,perfect
How does one run out of SALT in the house!? Of all things! #bakingfail #walmartrun,yes,no,NA
"Oh Martha Stewart, your ""Pumpkin Spice Cookies"" contain no pumpkin what-so-ever! #bakingfail",yes,yes,alt
I am a serial killer of yeast. #bakingfail,yes,no,NA
There has been a #powderedsugar incident in the kitchen.  There is powdered sugar in places I don't want to acknowledge. #bakingfail,yes,yes,CD
Can't even make brownies from a box. #BakingFail,yes,no,CD
Note to self: you can't just substitute a pie pan for a tart tin. #bakingfail,yes,yes,CD
The awkward moment when the self-raising flour doesn't raise... #bakingFAIL,yes,no,NA
All set to do some baking then discovered that I had no sugar!  #bakingfail,yes,no,NA
burnt my hand on the oven. my second #bakingfail of the day,yes,no,NA
Looking forward to seeing @HelenBousfield and @EscapingNiflhel tomorrow #bakingfail,no,NA,NA
haven't made cookies in forever. forgot how they spread in the oven #bakingfail,yes,no,NA
Making brownies while listening to the rugby not advisable. Forgot the sugar. #bakingfail @JohnWhaiteBakes,yes,yes,partial
I wasn't aware there was a difference between a stick of butter and a block of butter. #bakingfail,yes,no,NA
I have a burnt thumb and my sponge cake didn't rise. #bakingfail,yes,yes,partial
"Okay, just had a huge #bakingfail. Chocolate chip cookies ended up looking like undercooked pancakes. Lesson: don't substitute ingredients.",yes,no,NA
"Ok so that didn't work out so well, specific type of sugar makes all the difference, so I guess I just made plain brownies  #bakingfail",yes,yes,partial
Kinda hard to make corn muffins without a muffin tin. #BakingFail,yes,no,NA
"Bollocks, out of Stork #bakingfail #fitnesswin",yes,no,NA
"@Cameron_Nations So... Um... These cookies are... a little less, um, solid than I would like... #bakingfail",yes,yes,partial
What does it say about my abilities when my drop sugar cookies come out more like biscuits with sprinkles?? :/  #bakingfail,yes,yes,alt
My apple cake has collapsed... #bakingfail,yes,yes,partial
What does it say about my abilities when my sugar cookies look more like biscuits with sprinkles?? #bakingfail,yes,yes,alt
Just burnt some cookies. #ItsNotThatHard #BakingFail,yes,no,NA
"Making pumpkin spice #macarons, but already have a horrible feeling they're not going to turn out well #bakingfail",yes,no,NA
@CM6792 i fallen at first hurdle… no flour :( #bakingfail,yes,no,NA
Some things I must learn before entering Great British Bake Off  patience and how to put the oven on the right setting. #bakingfail,yes,no,NA
"I feel so sorry for @JackHiggott, I am the complete opposite of a domestic goddess... #bakingfail",no,NA,NA
Lemon drizzle cake isn't lemony enough #bakingfail,yes,yes,partial
Yep. I definitely burned my finger AND I over-cooked the cookies. #bakingfail,FALSE,NA,NA
"For anyone wondering if it's a good idea to use bread flour to make cupcakes, the answer is no, no it isn't #bakingfail",yes,no,NA
Attempted to bake for snack time tomorrow. Keyword: attempted #bakingfail,yes,no,NA
@kayleemac16 the crust was good #onlyparticouldgetoff #bakingfail #firstever?,yes,yes,partial
There is nothing worse than fresh baked cookies that were in the oven for one minute too long  #bakingfail,yes,yes,CD
"Oil-free and low-sugar banana bread is NOT where it's at, folks. Trust me on this one. #bakingfail #notevenfitforhumanconsumption",yes,no,NA
"Note to self - always trust your own instincts, even if Paul Hollywood says clingfilm won't melt in the oven #bakingfail",yes,no,NA
Made a bday cake. Dropped it on the floor. #bakingfail,yes,no,NA
Another #bakingfail?!?! I'm beginning to wonder where my kitchen skills went. Ugh.,yes,no,NA
Scratch that. This shit's rubbish. #BakingFail,yes,no,NA
Burnt myself twice and dropped a whole batch of uncooked cakes down the oven door #bakingfail,yes,no,NA
Baking disaaaster! Banana and choc chip loaf spewing over oven and not setting at all! GBBO contestant's recipe too! #bakingfail,yes,no,NA
@TiNkEr_BeLLe77 Haha!  A #bakingfail that turned to #uttergenius ?,yes,yes,CD
"#bakingfail wrong type of brown sugar in my oats, I've made burnt oats covered in burnt butter and sugar that's going to set like rocks.",yes,no,NA
Sitting here wondering when my parkin will be done and realised I'd not started making it yet! #bakingfail,yes,no,NA
My attempt to make banana cake this weekend was a disaster. #bakingfail,yes,no,NA
Q: why do my morning chapatis taste so vile?  A: Because I bought self-raising flour instead of plain.  #bakingfail,yes,yes,alt
@ajhmurray Coincidentally I've just baked some that would would prove worthy contenders for required counterbalance #thud #bakingfail,yes,no,NA
Trying a cinnamon scone Pinterest challenge... Baking powder expired 4 years ago!!! #BakingFail,yes,no,NA
Note to self: don't swig from the bottle of Rose Water 'just to see' what it tastes like. Mouthful of flowers #bakingfail,yes,no,NA
@darlobikegirl if it makes you feel better they came out shite. #bakingfail,yes,no,NA
Help how do I use grease proof paper? Iv greased the tin but what happens with the paper?? #bakingfail,yes,no,NA
I discovered tonight that I'm in fact not Betty Crocker.... #bakingfail,yes,no,NA
Burned my gingernuts #bakingfail,yes,no,NA
"ERGH!!!! I just realized that ""evaporated"" milk is not the same as ""condensed"" milk. This is why I don't cook, people! #bakingfail",yes,no,NA
Tried to make healthy home made granola bars. They are so sweet and there isn't any sugar in them! I don't get it?  #bakingfail,yes,yes,partial
I'm pretty sure that no human being should eat the pumpkin brownies I just made. #bakingfail,yes,no,NA
Poured the lovely spiced pumpkin mixture onto the cracked pastry and watched it drip and burn on the bottom of the oven #bakingfail,yes,no,NA
Suddenly even more sympathetic towards the brave #GBBO souls following pumpkin pie #bakingfail,yes,no,NA
Biscuit update  there should be twice as many. They're too fat. They taste good. But they're too fat!! NOT like my Nan's #bakingfail,yes,yes,partial
Well that didn't turn out well! #bakingfail,yes,no,NA
Just created something entirely new...a Victoria sponge biscuit. ..that's what happens when you get distracted #BakingFail,yes,yes,alt
Note to self. Do not try to make shortbread with sr flour because can't be bothered to go and buy plain. It DOES matter #bakingfail,yes,no,NA
Aaaaaand cupcakes tasted like rubber. YUM. #bakingfail #drinkmorewine,yes,no,NA
My brownies came out of the oven looking like a crappy tablet. #bakingfail #nevergetseasier,yes,no,NA
"#notetoself : even if the recipe tells you to add water to apple crisp, or apple anything  DON'T. My #applecrisp is watery :-( #bakingfail",yes,yes,partial
My first attempt at whole wheat chocolate chip cookies may be my last! All wonky looking and waaaay too sweet! #BakingFail,yes,yes,partial
Was pretending I was on @BritishBakeOff making an apple crumble and realised I'd got all the amounts in #bakingfail,yes,no,NA
you know that you're not a baking goddess when you are cleaning up after baking with a dustpan and brush.... #bakingfail #cakeday,yes,no,NA
Took my loaf of lemon blueberry bread out of the oven and realized I forgot to add the blueberries #nowitsjustlemonbread #bakingfail #darnit,yes,yes,alt
"Today's baking lesson is no matter what the instructions say, using plastic wrap in the oven is a horrible, poisonous idea. #bakingfail",yes,no,NA
