Cinnamon sugar made with salt does not go down well #cookingfail,yes,no,NA
#cookingfail When the pressure cooker cooks potatoes too much. The lb. of bacon should make up for the mushy potatoes. #facedesk,yes,yes,partial
I couldn't even get it started #cookingfail,no,NA,NA
Put brownies in the oven and THEN remember I need to Pam the pan. #cookingfail,yes,no,NA
Chewing my way through diced buffalo. Might as well have put an old boot in my tagine. It would have been easier to masticate #cookingfail,yes,yes,partial
... in the upcoming post on our blog. Stay tuned for a disastrous dish of epic proportions! #BoilingBad #cookingfail,yes,no,NA
Chrissy moment alert!! I made a lush 5bean chilli from scratch.... Just forgot to put the chilli in #blondemoment #cookingfail,yes,yes,alt
Just made crumb cake. Forgot the sugar in the batter. I... suppose it's healthier? #cookingfail,yes,yes,partial
Oh no I think I just burnt chocolate when trying to melt it.... It's all black now :-0 #cookingfail,yes,no,NA
"""@dustindudley: Cooking lesson learned. Thought I had the stovetop on med-high. Actually had it barely on. #cookingfail"" Simmer down now!",yes,no,NA
When you keep turning your oven on but forget you store things in it... #CookingFail,yes,no,NA
Interesting fact: Most scrambled eggs start out as omelets. #cookingfail,yes,yes,alt
"I knew this day would come, when I was doing too much. I burned taco shells. They're coming to revoke my Texan card. #cookingfail",yes,no,NA
I over cooked dinner and the house still smells like burning. #cookingfail,yes,no,NA
#cookingfail Managed to throw three eggs on the floor in a freak ommlette accident this evening *oops*,yes,no,NA
That moment when you make your parents meatloaf for the first time. And the last time. #fail #cookingfail #sticktowhatyouregoodat,yes,yes,CD
Made brown rice for the first time. Added too much water. #cookingfail but it still tastes good.,yes,yes,partial
Conference call + cooking lamb = entire supper in bin. #cookingfail #eatingatyre #pizzadelivery #fuckthediet,yes,no,NA
Anybody else ever miss their Food For Fifty Book? #cookingfail underestimated the amount of ground turkey i needed to cook for a family of 5,yes,yes,partial
Buys 10lb bag of potatoes to save money....finds out entire bag is bad.   #cookingfail #produceproblems,yes,no,NA
"Bref, ma planche a fondu. J'ai la rage. #CookingFail",yes,yes,perfect
@chlmck 'I just found cheese on Bella's back and she just got groomed  damnit meg' #velvetta #cookingfail,yes,no,NA
"Well one thing's for certain, my purpose in life is not to be a chocolatier... #cookingfail",yes,yes,CD
Nooot making quinoa again. #CookingFail,yes,no,NA
Thinking of making an omelette but if that fails then it's scrambled eggs :L #cookingfail,yes,no,NA
I added some dried seaweed to my scrambled eggs for health. Never again. #nope #cookingfail #myexperimentsnevergowell,yes,no,NA
AND burnt the garlic. #cookingFAIL #momwouldbeso[not]proud,yes,no,NA
What part of I CAN'T do you all not understand?! #cookingfail,no,NA,NA
@Bigbry60 that explains why it all tastes funny! thanks for the tip! #cookingfail,yes,yes,partial
The curious incident of the soup that turned into a paste because some jackass added way too much bulgur wheat. #cookingFail,yes,yes,partial
"@jawsworth has cooked pop corn, sadly he has burnt it and it smells unpleasant, he is sat next to me  too lol #cookingfail",yes,no,NA
BTW I was heating bread. #cookingfail #needacook #kitchenismydungeon,yes,no,NA
"Getting frustrated, my dumplings keep disintegrating! This can't be happening! I'm from Yorkshire, dumplings are in my blood! #cookingfail",yes,yes,partial
Note to self...read cooking instructions before starting to cook! Only the 2 hours of simmering!!!! Need to make a starter now. #CookingFail,yes,no,NA
Oh heck..!!! I've ran out of coriander  my naan have gone missing!! Will a slice of bread do? #cookingfail,yes,yes,CD
The gift that keeps on giving. I burnt a roast in my crockpot by accident and the charred aroma lingers today. #cookingfail,yes,no,NA
So weird! Did you know that food cooks much faster when you turn the stove on? #CookingFail #oops,yes,no,NA
"Perfectly good food in my fridge, but the prepared food at @WFM_86thSt looked better.
#CookingFail",yes,yes,perfect
“@ashberset: Good thing I like my burgers pink since I basically just ate a raw one. #cookingfail” You should open a burger restaurant.,yes,no,NA
"Just got done making dinner, made hamburgers, never again, they were medium rare haha #CookingFail",yes,yes,partial
Note to self: Never spill boiling water on your hand again. Wow! #CookingFail #Pain,yes,no,NA
#cookingfail Salt is not a good substitute for caster sugar in a cheesecake. Ask me how I know New taste sensation it isn't,yes,no,NA
#cookingfail not even the dog will eat the waffles! Lol,yes,no,NA
I mean its in the name EASY mac #lol #cookingfail,yes,no,NA
That awkward moment when you realize the volume of jumbalaya you are trying to cook exceeds the capacity of your cookware.  #cookingfail,yes,yes,partial
"RUN FOR YOUR LIVES, FOR WE ARE COOKING AGAIN ! #boilingbad #cookingfail",yes,no,NA
The moment you drop half a pot of pasta in the sink while draining it and wonder why you bothered trying. #cookingFAIL #CulinaryKlutz,yes,yes,CD
"Forgot to to turn off my stove top, pan burned, house full of smoke #cookingfail",yes,no,NA
Almost burned the house down for the second time lol #cookingfail,yes,no,NA
"Watching the saucepan...does not boil.
Leave the room...saucepan boils over, stove sets on fire, house burns down
#cookingfail",yes,yes,CD
"Hark! What is that distant sound? Oh, that'll be my soup exploding in the microwave. Again. #cookingfail",yes,no,NA
OH yes those two extra cloves of garlic were too much #garlicbreath #cookingfail,yes,yes,partial
Was going to take a pic of my Thai green curry with chicken but it ended up looking so weird! #Cookingfail,yes,yes,partial
"DAUGHTER TO MOM: This recipe calls for 2 cups of chicken broth. I have a can of chicken noodle soup, can I get it out of there? #cookingfail",yes,no,NA
"I hate the electrics in this house.  Slow cooker plugged in, switched on...an hour later, cold chicken! #cookingfail",yes,no,NA
so i didn't realize you are only supposed to brine chicken for 1 or 2 hours. i did mine for 24 hours. : #cookingfail,yes,no,NA
Cheese graters and finger tips don't mix. Ouchy. All for some parmesan cheese. #cookingfail,yes,no,NA
I cooked the beans for 10mins and that overcooked them.  Wow.  #pressurecooker #cookingfail,yes,yes,partial
I stuck a fried egg to a brand new non-stick pan. Again. #cookingfail,yes,yes,partial
It's hard to cook food when the pan is on the wrong burner. #cookingfail,yes,no,NA
Great . . . now I want a scone . . . and I'm out of baking powder #cookingfail,yes,no,NA
Just when you thought you've mastered the art of making a lasagna.... BOOM! Burned lasagna! #lasagne #cookingfail #boilingbad #cooking,yes,no,NA
"Me: What will I have for lunch? Maybe an omlette? *Eggs fall apart in pan* Me: I mean eh, scrambled eggs, yes. #CookingFail #EveryTime #oops",yes,yes,alt
Tried to make an omlette turned into scrambled egg.on toast #tastey #cookingfail,yes,yes,alt
"Well, at least I know my fire alarm works... #cookingfail",yes,no,NA
Accidently opened the wrong side of the cayenne pepper seasoning #HolyShitMyFoodIsHot #CookingFail #oops,yes,yes,partial
Attempted to make my own pad thai tonight. I'm eating easy mac for dinner . Sounds about right... #cookingfail,yes,no,NA
God i can't cook for shit. Even when it comes to hot pockets i fuck up. #cookingfail,yes,no,NA
Added one too many extra ingredients to my chili..... #cookingfail,yes,yes,CD
"That moment when you realize that you filled up the crock pot, plugged it in, and forgot to turn it on before going to bed. #cookingfail",yes,no,NA
"Child just announced ""sausages at school are much nicer, they're not even burnt"" #cookingfail #notmasterchef",yes,no,partial
"I've lived in the city too long, I can't figure out how to turn the oven on #therearesafetylocksonovensnow #cookingfail #Seamlessproblems",yes,no,NA
Curry so hot i can't breathe is not really what I was aiming for #scotchbonnet #cookingfail,no,no,perfect
Cooking spaghetti squash. Broke a knife trying to stab holes in it2 vent. I'd make a shitty assassin #cookingfail,yes,no,NA
"In today's rematch of Hot Soup in the Blender -vs- Fee's Arms, the Soup prevails yet again, much to the challenger's dismay. #cookingfail",yes,yes,CD
@efreemon NICE! I hate making lemon bars! I never do it right! #cookingfail,yes,yes,CD
@thomasfleming_ Thomas!!!! Get a lovely lady over there to help you!! #cookingfail,no,NA,NA
"Note to self, remember to have the butcher trim the rack of lamb #ValentinesDay #cookingfail",yes,no,NA
"Oh my GOD, self, how do you fail at instant rice? #cookingfail",yes,no,NA
How to make your own breadcrumbs: don't. #cookingfail,yes,no,NA
Just started to make and found out I'm missing a key ingredient. D'oh! #cookingfail,yes,no,NA
Somehow managed to empty almost the entire contents of spaghetti bolognese herb mix into the spaghetti sauce #cookingfail,yes,yes,CD
Where on earth do you get orange blossom water from?! #cookingfail,no,NA,NA
@valeriestranix absolutely girlfriend!! I don't remember what it's like to boil water bahahaha #CookingFail '-)),yes,no,NA
Hours in the kitchen for bland beef goulash and gooey dumplings. The dog ate well(ish) #cookingfail,yes,yes,CD
There is something in my fridge I've cooked that has left a lingering REALLY  bad BO odour. From now in I'm only eating kfc. #cookingfail,yes,no,NA
I made shrimp pasta and it was probably the worst thing EVER. #cookingFail,yes,yes,CD
Why isn't the water boiling?... Because the hob isn't on! #doh #cookingfail,yes,no,NA
Just added paprika when I meant to add cinnamon #cookingfail,yes,yes,CD
April Foolsday is just around the corner! So is our next disastrous dish. Stay tuned for more culinary disasters! #cookingfail,no,NA,NA
"@KatieClift Not so good? The first time I tried to make pancakes alone (as an adult), they turned into a big gloopy mess #cookingfail",no,NA,NA
Came home to the neighbours fire alarm merrily going off #studentcooking #studentlife #cookingfail,yes,no,NA
Whats the chance i could pass off the crunchy bits in my soup as nuts and NOT as dirt off the unwashed spinach?#cookingfail #domesticgoddess,yes,yes,partial
Overcooked the chicken. Damn. #cooking #cookingfail,yes,yes,partial
Commencer à faire une carbonara et se rendre compte qu'on a plus de crème fraîche. #cookingfail. Le ndem.,no,NA,NA
Raaahh too much chilli in my noodles I'm crying loool #cookingfail tastes good tho :D,yes,yes,partial
Both @carolaskyn and I needed milk for cooking dinner tonight...neither bought milk while at the store. #CookingFail,yes,no,NA
"Needs to learn to cook, not sure my chicken pops, chips and egg combo went down well  #cookingfail",yes,yes,CD
My recipe is going to be Marlon's Pancakes @SraRonchiMartin but she didnt give me any measurements so they might be gross. #cookingfail,yes,no,NA
"Gah, when will I learn that putting fridge-cold potatoes into boiling water does not save time, it just makes them explode? #cookingfail",yes,no,NA
It's the effort that counts @livlucas1@RebeccaMurray4 and Lucy!! #cookingfail #wehadfuntrying,yes,no,NA
Aw man. My soup sucks today. #cookingfail #unsatisfyinglunch #fastday,yes,no,NA
20 min and we already messed up the mummy dogs! Moving on to the next! #cookingfail,yes,no,NA
How can I not have garlic? How can I call myself a cook if I don't have garlic? #cookingfail,yes,no,NA
A cut on the top of a finger hurts out of all proportion to the size of the injury. #cookingfail #firstaidkit,yes,yes,perfect
Picking the burnt bits out of tonight's dinner and feeding them to the dog. #cookingfail,yes,yes,partial
I think the worst burnt-food smells I ever experienced were peanut butter and green beans. #cookingfail,yes,no,NA
I toasted a hot cross bun about 30 mins ago and I can still smell burning... #CookingFail,yes,no,NA
I dont like to hear loud noises in the microwave other than popcorn #cookingfail,yes,no,NA
Left the 15 year old in charge of cooking jacket potatoes and beans for lunch. He put the beans on at the same time as potatoes #cookingfail,yes,yes,partial
Making home made Yorkie puds but having to open the oven half way through! #CookingFail :( had to be done!,yes,no,NA
@whathappnd it happens to me way too often too. #CookingFail,yes,no,NA
so I made pecan pie and half the filling ended up on the oven floor #cookingfail,yes,yes,partial
I put a beautiful ratatouille in the slow cooker last night... and woke up to find the tomatoes still on the counter. #CookingFail,yes,yes,alt
@Olbsss has just made me the most beautiful meal known to man and kito is eating dog food #contrast #cookingfail #kitoblumendont,yes,yes,CD
So I tried making a healthy version of lasagna... Not a good idea. If you're craving something just go all out and eat it. #cookingfail,yes,yes,CD
"My attempt at grilled pesto chicken has left my flat rather smoky *cough, cough* #whenthingsdontgotoplan #cookingfail",yes,no,NA
I am good at so many things. Making grilled cheese is not one of them. #cookingfail #burnedit,yes,no,NA
well at least i know that the fire alarm in my house works #cookingfail,yes,no,NA
"@ALLaboutBubbles don't worry I asked a friend in China to make rice, she made a mix of rice and congee lol #cookingfail",yes,yes,partial
Too busy watching Mastershout and burned my soup to the bottom of the pan...C : ) xx #cookingfail,yes,no,NA
"This rice isn't agreeing with my fish......
#cookingfail",yes,yes,CD
"Ok, apparently melting cacao nibs isn't possible. Or I'm doing it wrong. #CookingFail",yes,no,NA
Shop bought lasagne for kids and the mans tea tonight.  #cookingfail,yes,no,NA
#Cookingfail? Check - one parmesan cheese covered meezer. :(,yes,no,NA
I'm just gonna eat an apple and some cheese now and wallow in my shame. #CookingFail,yes,no,NA
Eating crumpets and watching master chef #cookingfail,no,NA,NA
"Most frustrating thing- when you spend hours cooking a recipe, and end up disappointed by the meal #wastedtime #cookingfail",yes,yes,CD
Just set my hair on fire and put it out with my hand. #nbd #cookingfail,yes,no,NA
it is hard to make x and couscous when you don’t have couscous. #cookingfail #storyofmylifeinthekitchen,yes,no,NA
"In other news, I think I should have postponed washing my hair till after grilling the steak. #cookingfail",yes,yes,CD
@ChopTedAllen what the heck is the deal when not one contestants can used their meat grinder? #cookingfail #chopped,yes,no,NA
"Who knew that you can cook pasta too much, until it turns into mush?! #cookingFAIL",yes,yes,partial
The moment where you make dinner and put it in the oven only to realize you never preheated it. #cookingfail,yes,no,NA
Did you know that if you heat cottage cheese and rivita in a microwave you just get a more liquid sludge than you had before #cookingfail,yes,no,NA
Quiche hasn't even been in the oven for 10 minutes and I can already tell it's going to be a disaster. #maybeonedayilllearn #cookingfail,yes,no,NA
"Healthy food tastes like plop :(
#cookingfail",yes,yes,perfect
"In other news, have just burnt my finger on the gas hob. Skin now white &amp; finger feels like its about to drop off. #cookingfail",yes,no,NA
So I just took the ham out of the oven that I started at 5pm #oops #burnttoacrisp #cookingfail,yes,no,NA
The dinner I made was so good I had to go get my wife Chinese good to get the taste of two bites out of her mouth! #cookingfail,yes,yes,CD
Started to make cupcakes and then realized I am all out of oil! #CookingFail,yes,no,NA
Ugh...A cooking mishap: burning skin on a hot oven. OUCH! #cookingfail,yes,no,NA
Tried a new chicken recipe tonight. Smoke alarm went off earlier. #cookingfail,yes,no,NA
"We tried to start a BBQ. We failed.  So cooking food in the grill, in the kitchen.  #CookingFail #Fail",no,yes,alt
Jim Beam a cooking whiskey does not make. #cookingfail,yes,no,NA
"So, this chicken with real chicken seasoning sure tastes better than the garlic powder I accidentally used last week. Lol! #cookingfail",yes,yes,perfect
"I have just peeled and sliced a pack of spring bulbs, thinking they were shallots. #cookingfail",yes,no,NA
Went to put cinnamon into my stovetop slow cooked steel cut oats-accidentally poured a pile of rosemary leaves instead. #CookingFail #Gross!,yes,no,NA
Hot sauce from the pangsai Pasembur gave me a beautiful blistering blister on my hand. #hot #sauce #cookingfail,yes,yes,CD
Aarrgghh too much smoked paprika in my paella. This better taste decent #cookingfail,yes,yes,CD
So a small fire just ruined our kitchen table... #cookingfail @alexcrouch9,yes,no,NA
I got so much chili pepper in my eye while cooking tonight. I had to rinse my eyes with the shower head. It was awful. #cookingfail,yes,no,NA
My cookies turned into one big cookie ): #cookingfail,yes,yes,partial
Never listening to my mother again!! #cookingfail,no,NA,NA
Pudding jigglers. Is that a thing? #Cookingfail #chocolate,yes,no,NA
@megknoche hahah  just one of our MANY cooking concoctions. My mouth is on fire just thinking about that! #cookingfail #spicyAF #goodtimes,yes,no,NA
Would you like some noodle with your noodle dish?? #cookingfail,no,NA,NA
Contrary to my popular belief blue cheese does not go on everything #cookingfail,yes,no,NA
"Just attempted @jamieoliver's ""good old chili con carne"" and really burned the crap out of the bottom of the pot. #cookingfail",yes,no,NA
"You know when you have planned what you think is going to be a nice dinner, and then it turns out to not taste good? #cookingfail",yes,yes,CD
Threw away crappy can opener in a fit of frustration....Over a month ago. Didn't replace it #CookingFail,yes,no,NA
"Taste of home cooking school! Don't worry, I won't be cooking! #tasteofhome #cookingschool #icantcook #cookingfail",no,NA,NA
accidentally cut off the tip of my thumb... Knows the knife sharpener works. #cookingfail #thatwasstupid,yes,no,NA
purple pancakes for dinnahhhh #cookingfail,yes,yes,partial
Uh oh mom burnt cookies today #cookingfail,yes,no,NA
I just squirted lemon juice in my eye while cooking. How is that even possible outside of cartoons? #cookingFail #cooking #Chicago @wilw,yes,no,NA
It's not even 8 am and I've already squirted about a quarter cup of olive oil straight into my face.. #cookingfail #ItalianProblems,yes,no,NA
"Oh dear, egg fried mush for dinner #cookingfail #concentrategirl!",yes,yes,partial
Made butternut squash risotto and it failed in comparison to the risotto from @TwoSamuels1! #cookingfail #cerealfordinner,yes,no,NA
"No, I'm not a long-term smoker or auditioning for the next Geordie Shore...cutting butternut squash has dyed my hands orange! #cookingfail",yes,no,NA
Making goulash. Nearly done with the sauce before I remembered to put water on for pasta :-/ #cookingfail,yes,yes,partial
"Tea was disaster. No one liked dumplings, R not keen on meat, tiny one just threw it across room (excused as not well) Oh well #cookingfail",yes,yes,partial
How much did the kids keep me and @sullibe up last night? I just failed at making Cream-o-Wheat. #CookingFail #ParentingProblems,yes,no,NA
"Made a frittata, burned the frittata. #cookingfail",yes,no,NA
"Why does our stove say ""Hy-Vee"" and smell so bad @tbenjamin50? #cookingfail",yes,no,NA
Note to self: make sure the lid is on the shaker if you're putting cracked pepper in a sauce. Blasted peppercorns  #cookingfail,yes,no,NA
Steamed veggies and soy sauce don't do well. We learned our lesson! #cookingfail,yes,yes,CD
"Thought I timed the slow cooker meatballs perfectly, until I realized I forgot to turn the crockpot on. #cookingfail",yes,no,NA
"Every time I want to boil an egg, I have to google the how-to article. #cookingfail",yes,no,NA
"That awkward moment when you realise the salad you made was done with coriander, and NOT watercress. #cookingFAIL",yes,yes,alt
My taste buds must hate me right now. #CookingFail,yes,yes,partial
While my pasta was boiling I realized that the sauce was expired! #FML #CookingFail,yes,no,NA
Would you ever be tempted to use soy sauce on ham and cheese tortellini?  #cookingfail #boilingbad,yes,no,NA
Made bread #lasagna yesterday...basically ended up being just a huge #sandwich. #cookingfail #stilldelicious,yes,yes,alt
This guy cooking on #amnorthwest is confused as hell he said braising means browning NOT it means cooking in liquid  #cookingfail,yes,no,NA
2nd degree burns on my hand. #cookingfail,yes,no,NA
Gets everything to make veggie lasagna. Is too tired to make veggie lasagna #cookingfail,yes,no,NA
I don't know what happened to this soup. I don't think I realized how long it takes for beets to soften. #cookingfail,yes,no,NA
My microwave almost caught on fire!!!!! Did u know dry oatmeal burns!!! #cookingfail,yes,no,NA
Always be careful when making #burritos you never know when the flames are just gonna jump out at you #mum #cookingfail,yes,no,NA
Forgot the baking soda. Is anyone really surprised? #cookingfail,yes,no,NA
Made my noodles too salty...D: #cookingfail,yes,no,NA
"What my mam calls soup, I call purée with mashed up vegetables! #cookingfail",yes,yes,alt
Ruined my lunch. Literally ruined it. Major #cookingfail. I shall be drinking @Nespresso Lattes for the rest of the day while I work #llblog,yes,no,NA
Truly amazing how domestically challenged I am. At least I don't have a super sensitive fire alarm. #cookingfail,yes,no,NA
I put all the salt the bread recipe calls for this time #cookingfail #tastedlikeflour,yes,yes,partial
My awesome bf is out getting me tacos because I messed up on dinner. #cookingfail But I swear I do make some good things,yes,no,NA
I can't even microwave popcorn without burning it. #cookingfail #domesticfail,yes,no,NA
Note to self.... Nothing ever calls for a half cup of cinnamon #cookingfail,yes,yes,CD
"Made a pizza, went to put on the pan to go in the oven. It fell apart. #cookingfail #pizza",yes,yes,partial
chocolate cupcake disaster #mothersday #cookingfail,yes,no,NA
"Failed attempt tonight at making homemade ice cream, but hey - the dogs loved it! #Yum #CookingFail #MaybeNextTime",yes,yes,partial
Who the hell cracks an egg just putting it in a pot of water? ✋ This guy. #CookingFail #CantEvenBoilADamnEggRight,yes,no,NA
Singed arm hairs is not the nicest smell #cookingfail,yes,no,NA
Hi. I burned my quinoa yesterday. How was your weekend? #cookingfail #oops,yes,no,NA
I swear sunny side up eggs are the devils. #cookingfail,yes,yes,CD
Rookie cooking mistake: forgetting you're making something &  it burns. #cookingfail,yes,no,NA
So we're making bets about whether our fortune cookies will shred or crumble. The answer: coming soon #disaster #cookingfail #fortunecookie,yes,no,NA
Its official - I cant even boil an egg #cookingfail,yes,no,NA
"Well, managed to screw up hard-boiled eggs. Yay me. #cookingfail ",yes,no,NA
I'm such a retarded cook. Too much rosemary in the chicken. Feels like I'm eating a tree. #cookingfail,yes,yes,partial
note to self: when making meatloaf (for the first time!) do NOT cook the meat first ... having tacos instead #cookingfail,yes,no,NA
"When cooking an omelette, keep an eye on it in the pan, just turned into scrambled egg very quickly. #cookingfail",yes,yes,alt
MY WHITE RICE DOESNT TASTE LIKE THE ASIANS.  how did I ruin white rice?? #cookingfail,yes,yes,partial
"cooking skills at an all time low with an omelette attempt...either that or I need new pans, please let it be the pans! #cookingfail",yes,no,NA
i forgot i was boiling eggs and the water evaporated so my eggs exploded #CookingFail,yes,no,NA
New Discovery: Burnt brown rice actually tastes pretty delicious! #cookingfail #cookingsave,yes,yes,partial
Whoops! Guess that handle wasn't heat-proof. #cookingfail,yes,no,NA
I forgot that I was cooking so my kitchen is full of smoke. DX #cookingfail,yes,no,NA
Pastry blender as hard boiled egg slicer? #CookingFail #JustSliceThem,yes,no,NA
Even the smartest techgirls need a little help when it comes to boiling eggs.. #cookingfail,no,yes,partial
Hmm attempting to make cheese sauce with self raising flour... Let's see how this goes! #foodexperiment #cookingfail,yes,no,NA
Oops. Forgot to put the rice on. And it's wholegrain brown rice so will take ages to cook. #cookingfail,yes,no,NA
So I put a frozen pizza in the oven and it caught on fire... #cookingfail #WifeMeUp,yes,no,NA
....also forgotton when I started cooking it and imagine as it's German rice it takes exactly 20mins :-/ #CookingFail,yes,no,NA
Made stir fry for dinner and it wasn't very good. Now I'm stuck taking it for lunch tomorrow. #cookingfail #madeextra,yes,yes,CD
Note to self: dont cook when you have a cold you cant taste anything .. #arrozcaldo is too salty #cookingfail #coldflu #sick,yes,yes,partial
"Boiling Bad dinner muffins are even Boiling Worse in the morning. #cookingfail, #cooking, #muffins, #boilingbad",yes,yes,partial
Good thing I like my burgers pink since I basically just ate a raw one. #cookingfail,yes,no,NA
"the fire alarms are going off, guess who's in the kitchen. Moi! :) #cookingfail",yes,no,NA
"Sliced my pinkie using mandolin yesterday. Definitely still throbbing, maybe still bleeding. #ouch #cookingfail",yes,no,NA
Note to self: be careful when cutting or you'll slice off part of your fake nail. #cookingfail,yes,no,NA
It is kinda scary to open the oven and see flames!!!! #cookingfail,yes,no,NA
Note to self read cooking instructions they are there for a reason #cookingfail,yes,no,NA
I think i have salt poisoning if that is possible. i feel like a slug that has had a pot of salt poured on it. #cookingfail,yes,no,NA
"Why isn't my toast ready? Because you turned on the oven instead of the grill, you goose. #cookingfail",yes,no,NA
Managed to somehow flick spätzle mixture in to my coffee whilst cooking :( #cookingfail,yes,no,NA
Elsa has worked out why she couldn't smell the spare ribs as they cook... They are still sat on the worktop! #cookingfail,yes,no,NA
I always manage to rub my eyes after cutting a jalapeño. #cookingfail #ouch,yes,no,NA
"Dammit, burned the rice. #CookingFail",yes,no,NA
“@Nherrera_23: This rice came out nasty :( #CookingFail lol” shoulda let me make it lmao,yes,no,NA
"Just took @Jamie_Blatz 's fish off the bbq. 14 hrs, should be just about done. #ashes #cookingfail",yes,no,NA
"So it seems white sauce is something I really cannot make, but hey, I tried #cookingfail #nexttime",yes,no,NA
30mins later...not close to done. Guess it can cook and Ill reheat it after my meeting.  #cookingfail,yes,no,NA
Can you boil off the brown out of brown rice? Or was my rice dyed? #cookingfail,yes,no,NA
Damn evil mandolin...hoping this liquid bandage will save the day!  #cookingfail,yes,no,NA
"#Cheese makes everything better, cheese understands... yay for fixing a #cookingfail",yes,yes,alt
One time I tried to make pineapple muffins and they came out as onion bargees #truestory #cookingfail,yes,no,NA
just wasted 2 hours of my life trying to make ravioli  and the result don't even look like ravioli !! #CookingFail -.-,yes,yes,partial
@agentcbarton @RazzleDazzly #YouWantMeToBlowUpTheOven? #CookingFail,yes,no,NA
When you're boiling water for noodles...noodles you don't have. #cookingfail,yes,no,NA
Well I officially suck at making fish cakes #cookingfail #notgivingupmydayjob,yes,yes,CD
"“@vikkistone: I have just peeled and sliced a pack of spring bulbs, thinking they were shallots. #cookingfail”just like an ex head chef lol",yes,no,NA
Grrr just overcooked the chicken!!! #CookingFail,yes,yes,partial
Piece of plastic caught on fire now my pasta is boiling over! #cookingfail #ughhhhh,yes,no,NA
"@AnneWheaton Oh my god, I'm secretly @AnneWheaton's husband! Score! #cookingfail",no,NA,NA
When you have to sieve the couscous I think it's safe to say you should stay out of the kitchen. #cookingfail #needjamieoliver,no,no,NA
Just cooked a chilli and used cinnamon instead of cumin. Not good #cookingfail :(,yes,yes,alt
When u try and make mash potato and  it goes wrong u realise u cant cook the most simplest of things  lol #cookingfail,yes,no,NA
"Turn it into a jus ;) @EtailQueen: Fell asleep when stock is simmering, woke up and most of the liquid has evaporated #cookingfail :-(",yes,yes,partial
I like thin gravy but this sausage and mash soup has gone a little too far I think :-D #cookingfail,yes,yes,partial
So you're meant to put water onto the dry pasta before you turn the stove ring on... #cookingfail #whatsthatburningsmell,yes,no,NA
Aww man. Los platanos no estaban maduros. Ughh #cookingfail,no,NA,NA
"Almost set my house on fire cooking tofu. It's delicious even though it's a ""little"" burnt. #cookingfail",yes,yes,partial
Chicken and waffles for dinner has turned into waffles for dinner. #cookingfail,yes,yes,partial
Love how i planned to make an omelette and ended up with scrambled egg #cookingfail,yes,yes,alt
How many times must one burn toasting nuts to learn never to walk away? Twice in one night? #cookingfail,yes,yes,partial
That moment when you go to serve dinner and realize you turned your crockpot on but forgot to plug it in! #cookingfail,yes,no,NA
Cooking lesson learned. I though I had the stovetop on medium high. Actually had it barely on. #cookingfail,yes,no,NA
Why do I always do a roast when it's a glorious hot day ??? #cookingfail,yes,yes,CD
I never buy fake mayonnaise.... hopefully Jamie won't know the difference lol!! #lazyday #fake #cooking #cookingfail,yes,yes,partial
I seem to have lost the pestle part of my pestle and mortar. Makes grinding cumin tricky. #cookingfail #leavingitout #noonewillnotice,yes,yes,CD
Almost burned down my building today. Go me! #cookingfail #notreadytogrowup,yes,no,NA
Side note: you shouldn't cut onions when you have a sinus infection. #cookingfail #homemadechili,yes,no,NA
I've ruined yet another baking dish. These recipes are not specific enough. #cookingfail #howhardcanitbetomakeasalad,yes,no,NA
All this time I thought I was a culinary genius…yet I failed to make a grilled cheese sandwich 3x tonight... #cookingfail,yes,no,NA
It would seem I've just managed to cut my finger with the knife that I'm normally crap at using. #cookingfail #leftieproblems,yes,no,NA
Lovingly cook a lasagna from scratch then can't eat it for feeling sick #earlynight #lunchfortomorrow #cookingfail,yes,yes,perfect
hours spent on a Kashmiri preparation... #cookingfail *swears to never buy frozen meat* *shelves moving to kashmir plans* and ya *weeps* :/,yes,no,NA
I almost bought a 'ricer' but then I realized I don't really know what that is? #cookingfail,yes,no,NA
Homemade burgers and I... Never a good relationship... Why do they always break up while cooking? #cookingfail,no,yes,perfect
This accidentally-made-without-sugar coffee cake crossed the line from moist to suspiciously dense. But I'm still eating it. #cookingfail,yes,yes,partial
That's the last time I cook fish without lemon juice...#CookingFail,yes,yes,partial
When minced...garlic and ginger look exactly the same. #cookingfail #stillthinkitwillbedelicious w @elisestoll,no,no,partial
Who needs a timer when you have a smoke alarm? #cookingfail,yes,no,NA
Why do I keep burning my healthy chicken strips when I am using my own recipe?! #cookingfail,yes,no,NA
My banana and egg pancakes have promptly turned into banana scrambled eggs...what condiment do i use? #cookingfail,yes,yes,alt
@ScenesOfMadness #cookingfail,no,NA,NA
Parsnip really doesn't work in a vegetable frittata #cookingfail,yes,no,NA
So I grabbed a head of cabbage instead of lettuce  and now Kyle won't eat it lol #cookingfail,yes,yes,partial
"I accidentally dumped way too much flax into my pancakes, now they will be ""I shit my pants-cakes"" #fiberjokes #veganproblems #cookingfail",yes,yes,partial
Cracking an egg is such an elusive art! #CookingFail,yes,no,NA
@sushimustwrite Congrats! I was not so wise about freshly sauteed green beans today. #CookingFail,no,no,alt
My brother just set off the fire alarm while making a sopapilla... #cookingfail,yes,no,NA
"Last night tuna casserole for the kids ""why are you feeding us cat food daddy?"" #cookingfail",yes,yes,partial
"""Alright! Let's make the bacon butter crunch!""
.........
""We did not get bacon.""
@VanessaCWendt #cookingfail #fb",yes,no,NA
